Ticker,Quandl_Code,Name,Exchange,Last Trade Date
MYJ,EOD/MYJ,Blackrock MuniYield New Jersey Fund Inc,NYSE,3/19/2020
MYL,EOD/MYL,Mylan N.V.,NASDAQ,3/19/2020
MYN,EOD/MYN,Blackrock MuniYield New York Quality Fund Inc.Common Stock,NYSE,3/19/2020
MYO,EOD/MYO,Myomo Inc.,NYSE MKT,3/19/2020
MYOK,EOD/MYOK,MyoKardia Inc.,NASDAQ,3/19/2020
MYOS,EOD/MYOS,MYOS RENS Technology Inc.,NASDAQ,3/19/2020
MYOV,EOD/MYOV,Myovant Sciences Ltd.,NYSE,3/19/2020
MYRG,EOD/MYRG,MYR Group Inc.,NASDAQ,3/19/2020
MYSZ,EOD/MYSZ,My Size Inc.,NASDAQ,3/19/2020
MYT,EOD/MYT,Urban Tea Inc.,NASDAQ,3/19/2020
MYY,EOD/MYY,ProShares Short MidCap400,NYSE Arca,3/19/2020
MZA,EOD/MZA,Blackrock MuniYield Arizona Fund Inc.,NYSE MKT,3/19/2020
MZZ,EOD/MZZ,ProShares UltraShort MidCap400,NYSE Arca,3/19/2020
NAC,EOD/NAC,Nuveen California Quality Municipal Income Fund,NYSE,3/19/2020
NACP,EOD/NACP,Impact Shares Trust I NAACP Minority Empowerment,NYSE Arca,3/19/2020
NAD,EOD/NAD,Nuveen Quality Municipal Income Fund,NYSE,3/19/2020
NAII,EOD/NAII,Natural Alternatives International Inc.,NASDAQ,3/19/2020
NAIL,EOD/NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares,NYSE Arca,3/19/2020
NAK,EOD/NAK,Northern Dynasty Minerals Ltd.,NYSE MKT,3/19/2020
NAKD,EOD/NAKD,Naked Brand Group Limited,NASDAQ,3/19/2020
NAN,EOD/NAN,Nuveen New York Quality Municipal Income Fund,NYSE,3/19/2020
NANR,EOD/NANR,SPDR S&P North American Natural Resources,NYSE Arca,3/19/2020
NAOV,EOD/NAOV,NanoVibronix Inc.,NASDAQ,3/19/2020
NAT,EOD/NAT,Nordic American Tankers Limited,NYSE,3/19/2020
NATH,EOD/NATH,Nathan's Famous Inc.,NASDAQ,3/19/2020
NATI,EOD/NATI,National Instruments Corporation,NASDAQ,3/19/2020
NATR,EOD/NATR,Nature's Sunshine Products Inc.,NASDAQ,3/19/2020
NAV,EOD/NAV,Navistar International Corporation,NYSE,3/19/2020
NAV.P.D,EOD/NAV_P_D,Navistar International Corporation Preferred Stock,NYSE,3/13/2020
NAVB,EOD/NAVB,Navidea Biopharmaceuticals Inc.,NYSE MKT,3/19/2020
NAVI,EOD/NAVI,Navient Corporation,NASDAQ,3/19/2020
NAZ,EOD/NAZ,Nuveen Arizona Quality Municipal Income Fund,NYSE,3/19/2020
NBACU,EOD/NBACU,Newborn Acquisition Corp - Units (1 Ord 1 Red War & 1 Right),NASDAQ,3/19/2020
NBB,EOD/NBB,Nuveen Taxable Municipal Income Fund of Beneficial Interest,NYSE,3/19/2020
NBEV,EOD/NBEV,New Age Beverages Corporation,NASDAQ,3/19/2020
NBH,EOD/NBH,Neuberger Berman Municipal Fund Inc.,NYSE MKT,3/19/2020
NBHC,EOD/NBHC,National Bank Holdings Corporation,NYSE,3/19/2020
NBIX,EOD/NBIX,Neurocrine Biosciences Inc.,NASDAQ,3/19/2020
NBL,EOD/NBL,Noble Energy Inc - Ordinary Shares,NYSE,3/19/2020
NBLX,EOD/NBLX,Noble Midstream Partners LP,NYSE,3/19/2020
NBN,EOD/NBN,Northeast Bank,NASDAQ,3/19/2020
NBO,EOD/NBO,Neuberger Berman New York Municipal Fund Inc.,NYSE MKT,3/19/2020
NBR,EOD/NBR,Nabors Industries Ltd.,NYSE,3/19/2020
NBR.P.A,EOD/NBR_P_A,Nabors Industries Ltd. 6.00% Mandatory Convertible Preferred Shares Series A,NYSE,3/19/2020
NBRV,EOD/NBRV,Nabriva Therapeutics plc,NASDAQ,3/19/2020
NBSE,EOD/NBSE,NeuBase Therapeutics Inc.,NASDAQ,3/19/2020
NBTB,EOD/NBTB,NBT Bancorp Inc.,NASDAQ,3/19/2020
NBW,EOD/NBW,Neuberger Berman California Municipal Fund Inc,NYSE MKT,3/19/2020
NBY,EOD/NBY,NovaBay Pharmaceuticals Inc.,NYSE MKT,3/19/2020
NC,EOD/NC,NACCO Industries Inc.,NYSE,3/19/2020
NCA,EOD/NCA,Nuveen California Municipal Value Fund Inc.,NYSE,3/19/2020
NCB,EOD/NCB,Nuveen California Municipal Value Fund 2 of Beneficial Interest,NYSE MKT,3/19/2020
NCBS,EOD/NCBS,Nicolet Bankshares Inc.,NASDAQ,3/19/2020
NCLH,EOD/NCLH,Norwegian Cruise Line Holdings Ltd.,NASDAQ,3/19/2020
NCMI,EOD/NCMI,National CineMedia Inc.,NASDAQ,3/19/2020
NCNA,EOD/NCNA,NuCana plc,NASDAQ,3/19/2020
NCR,EOD/NCR,NCR Corporation,NYSE,3/19/2020
NCSM,EOD/NCSM,NCS Multistage Holdings Inc.,NASDAQ,3/19/2020
NCTY,EOD/NCTY,The9 Limited,NASDAQ,3/19/2020
NCV,EOD/NCV,AllianzGI Convertible & Income Fund,NYSE,3/19/2020
NCV.P.A,EOD/NCV_P_A,AllianzGI Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),NYSE,3/19/2020
NCZ,EOD/NCZ,AllianzGI Convertible & Income Fund II of Beneficial Interest,NYSE,3/19/2020
NCZ.P.A,EOD/NCZ_P_A,AllianzGI Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),NYSE,3/19/2020
NDAQ,EOD/NDAQ,Nasdaq Inc.,NASDAQ,3/19/2020
NDLS,EOD/NDLS,Noodles & Company,NASDAQ,3/19/2020
NDP,EOD/NDP,Tortoise Energy Independence Fund Inc.,NYSE,3/19/2020
NDRA,EOD/NDRA,ENDRA Life Sciences Inc.,NASDAQ,3/19/2020
NDRAW,EOD/NDRAW,ENDRA Life Sciences Inc. Warrants,NASDAQ,3/19/2020
NDSN,EOD/NDSN,Nordson Corporation,NASDAQ,3/19/2020
NE,EOD/NE,Noble Corporation (UK),NYSE,3/19/2020
NEA,EOD/NEA,Nuveen AMT-Free Quality Municipal Income Fund of Beneficial Interest Par Value $.01,NYSE,3/19/2020
NEBU,EOD/NEBU,Nebula Acquisition Corporation,NASDAQ,3/19/2020
NEBUU,EOD/NEBUU,Nebula Acquisition Corporation Unit,NASDAQ,3/19/2020
NEBUW,EOD/NEBUW,Nebula Acquisition Corporation Warrant,NASDAQ,3/19/2020
NEE,EOD/NEE,NextEra Energy Inc.,NYSE,3/19/2020
NEE.P.I,EOD/NEE_P_I,NextEra Energy Inc. Series I Junior Subordinated Debentures due November 15 2072,NYSE,3/19/2020
NEE.P.J,EOD/NEE_P_J,NextEra Energy Inc. Series J Junior Subordinated Debentures due January 15 2073,NYSE,3/19/2020
NEE.P.K,EOD/NEE_P_K,NextEra Energy Inc. Series K Junior Subordinated Debentures due June 1 2076,NYSE,3/19/2020
NEE.P.N,EOD/NEE_P_N,NextEra Energy Inc. Series N Junior Subordinated Debentures due March 1 2079,NYSE,3/19/2020
NEE.P.O,EOD/NEE_P_O,NextEra Energy Inc. 4.872% Corporate Units,NYSE,3/19/2020
NEE.P.P,EOD/NEE_P_P,NextEra Energy Inc. 5.279% Corporate Units,NYSE,3/19/2020
NEED,EOD/NEED,Direxion Daily Consumer Staples Bull 3X Shares,NYSE Arca,3/19/2020
NEM,EOD/NEM,Newmont Corporation,NYSE,3/19/2020
NEN,EOD/NEN,New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership,NYSE MKT,3/19/2020
NEO,EOD/NEO,NeoGenomics Inc.,NASDAQ,3/19/2020
NEOG,EOD/NEOG,Neogen Corporation,NASDAQ,3/19/2020
NEON,EOD/NEON,Neonode Inc.,NASDAQ,3/19/2020
NEOS,EOD/NEOS,Neos Therapeutics Inc.,NASDAQ,3/19/2020
NEP,EOD/NEP,NextEra Energy Partners LP representing limited partner interests,NYSE,3/19/2020
NEPH,EOD/NEPH,Nephros Inc.,NASDAQ,3/19/2020
NEPT,EOD/NEPT,Neptune Wellness Solutions Inc.,NASDAQ,3/19/2020
NERD,EOD/NERD,Roundhill BITKRAFT Esports & Digital Entertainment,NYSE Arca,3/19/2020
NERV,EOD/NERV,Minerva Neurosciences Inc,NASDAQ,3/19/2020
NES,EOD/NES,Nuverra Environmental Solutions Inc.,NYSE,3/19/2020
NESR,EOD/NESR,National Energy Services Reunited Corp.,NASDAQ,3/19/2020
NESRW,EOD/NESRW,National Energy Services Reunited Corp. Warrant,NASDAQ,3/19/2020
NET,EOD/NET,Cloudflare Inc. Class A,NYSE,3/19/2020
NETE,EOD/NETE,Net Element Inc.,NASDAQ,3/19/2020
NETL,EOD/NETL,NETLease Corporate Real Estate,NASDAQ,3/19/2020
NEU,EOD/NEU,NewMarket Corp,NYSE,3/19/2020
NEV,EOD/NEV,Nuveen Enhanced Municipal Value Fund of Beneficial Interest,NYSE,3/19/2020
NEW,EOD/NEW,Puxin Limited American Depositary Shares each representing two,NYSE,3/19/2020
NEWA,EOD/NEWA,Newater Technology Inc.,NASDAQ,3/19/2020
NEWR,EOD/NEWR,New Relic Inc.,NYSE,3/19/2020
NEWT,EOD/NEWT,Newtek Business Services Corp.,NASDAQ,3/19/2020
NEWTI,EOD/NEWTI,Newtek Business Services Corp. 6.25% Notes Due 2023,NASDAQ,3/19/2020
NEWTL,EOD/NEWTL,Newtek Business Services Corp. 5.75% Notes due 2024,NASDAQ,3/19/2020
NEX,EOD/FRAC,NexTier Oilfield Solutions Inc.,NYSE,3/19/2020
NEXA,EOD/NEXA,Nexa Resources S.A.,NYSE,3/19/2020
NEXT,EOD/NEXT,NextDecade Corporation,NASDAQ,3/19/2020
NFBK,EOD/NFBK,Northfield Bancorp Inc.,NASDAQ,3/19/2020
NFE,EOD/NFE,New Fortress Energy LLC,NASDAQ,3/19/2020
NFG,EOD/NFG,National Fuel Gas Company,NYSE,3/19/2020
NFH,EOD/NFC,New Frontier Health Corporation,NYSE MKT,3/19/2020
NFH.WS,EOD/NFH_WS,New Frontier Health Corporation Warrants,NYSE,3/19/2020
NFIN,EOD/NFIN,Netfin Acquisition Corp.,NASDAQ,3/19/2020
NFINU,EOD/NFINU,Netfin Acquisition Corp. Unit,NASDAQ,3/19/2020
NFINW,EOD/NFINW,Netfin Acquisition Corp. Warrants,NASDAQ,3/19/2020
NFJ,EOD/NFJ,AllianzGI NFJ Dividend Interest & Premium Strategy Fund,NYSE,3/19/2020
NFLT,EOD/NFLT,Virtus Newfleet Multi-Sector Bond,NYSE Arca,3/19/2020
NFLX,EOD/NFLX,Netflix Inc.,NASDAQ,3/19/2020
NFO,EOD/NFO,Invesco Insider Sentiment,NYSE Arca,2/14/2020
NFRA,EOD/NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,NYSE Arca,3/19/2020
NFTY,EOD/NFTY,First Trust India Nifty 50 Equal Weight ETF,NYSE Arca,3/19/2020
NG,EOD/NG,Novagold Resources Inc.,NYSE MKT,3/19/2020
NGD,EOD/NGD,New Gold Inc.,NYSE MKT,3/19/2020
NGE,EOD/NGE,Global X MSCI Nigeria,NYSE Arca,3/19/2020
NGG,EOD/NGG,National Grid Transco PLC PLC (NEW) American Depositary Shares,NYSE,3/19/2020
NGHC,EOD/NGHC,National General Holdings Corp,NASDAQ,3/19/2020
NGHCN,EOD/NGHCN,National General Holdings Corp Depositary Shares each representing 1/40th of a share of 7.50% Non-Cumulative Preferred Stock Series C,NASDAQ,3/19/2020
NGHCO,EOD/NGHCO,National General Holdings Corp Depositary Shares,NASDAQ,3/19/2020
NGHCP,EOD/NGHCP,National General Holdings Corp 7.50% Non-Cumulative Preferred Stock Series A,NASDAQ,3/19/2020
NGHCZ,EOD/NGHCZ,National General Holdings Corp 7.625% Subordinated Notes due 2055,NASDAQ,3/19/2020
NGL,EOD/NGL,NGL ENERGY PARTNERS LP representing Limited Partner Interests,NYSE,3/19/2020
NGL.P.B,EOD/NGL_P_B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,NYSE,3/19/2020
NGL.P.C,EOD/NGL_P_C,NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,NYSE,3/19/2020
NGLS.P.A,EOD/NGLS_P_A,Targa Resources Partners LP 9.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing preferred equity interests,NYSE,3/19/2020
NGM,EOD/NGM,NGM Biopharmaceuticals Inc.,NASDAQ,3/19/2020
NGS,EOD/NGS,Natural Gas Services Group Inc.,NYSE,3/19/2020
NGVC,EOD/NGVC,Natural Grocers by Vitamin Cottage Inc.,NYSE,3/19/2020
NGVT,EOD/NGVT,Ingevity Corporation,NYSE,3/19/2020
NH,EOD/NH,NantHealth Inc.,NASDAQ,3/19/2020
NHA,EOD/NHA,Nuveen Municipal 2021 Target Term Fund Fund,NYSE,3/19/2020
NHC,EOD/NHC,National HealthCare Corporation,NYSE MKT,3/19/2020
NHF,EOD/NHF,NexPoint Strategic Opportunities Fund,NYSE,3/19/2020
NHI,EOD/NHI,National Health Investors Inc.,NYSE,3/19/2020
NHLD,EOD/NHLD,National Holdings Corporation,NASDAQ,3/19/2020
NHLDW,EOD/NHLDW,National Holdings Corporation Warrants,NASDAQ,3/19/2020
NHS,EOD/NHS,Neuberger Berman High Yield Strategies Fund,NYSE MKT,3/19/2020
NHTC,EOD/NHTC,Natural Health Trends Corp.,NASDAQ,3/19/2020
NI,EOD/NI,NiSource Inc,NYSE,3/19/2020
NI.P.B,EOD/NI_P_B,NiSource Inc Depositary Shares Series B,NYSE,3/19/2020
NIB,EOD/NIB,iPath Bloomberg Cocoa Subindex Total Return SM IndexETN,NYSE Arca,3/19/2020
NICE,EOD/NICE,NICE Ltd,NASDAQ,3/19/2020
NICK,EOD/NICK,Nicholas Financial Inc.,NASDAQ,3/19/2020
NID,EOD/NID,Nuveen Intermediate Duration Municipal Term Fund of Beneficial Interest,NYSE,3/19/2020
NIE,EOD/NIE,AllianzGI Equity & Convertible Income Fund,NYSE,3/19/2020
NIM,EOD/NIM,Nuveen Select Maturities Municipal Fund,NYSE,3/19/2020
NINE,EOD/NINE,Nine Energy Service Inc.,NASDAQ,3/19/2020
NIO,EOD/NIO,NIO Inc. American depositary shares each representing one Class A,NYSE,3/19/2020
NIQ,EOD/NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund of Beneficial Interest,NYSE,3/19/2020
NIU,EOD/NIU,Niu Technologies,NASDAQ,3/19/2020
NJR,EOD/NJR,NewJersey Resources Corporation,NYSE,3/19/2020
NJV,EOD/NJV,Nuveen New Jersey Municipal Value Fund of Beneficial Interest,NYSE MKT,3/19/2020
NK,EOD/NK,NantKwest Inc.,NASDAQ,3/19/2020
NKE,EOD/NKE,Nike Inc.,NYSE,3/19/2020
NKG,EOD/NKG,Nuveen Georgia Quality Municipal Income Fund,NYSE,3/19/2020
NKSH,EOD/NKSH,National Bankshares Inc.,NASDAQ,3/19/2020
NKTR,EOD/NKTR,Nektar Therapeutics,NASDAQ,3/19/2020
NKX,EOD/NKX,Nuveen California AMT-Free Quality Municipal Income Fund,NYSE,3/19/2020
NL,EOD/NL,NL Industries Inc.,NYSE,3/19/2020
NLOK,EOD/SYMC,NortonLifeLock Inc.,NASDAQ,3/19/2020
NLR,EOD/NLR,VanEck Vectors Uranium & Nuclear Energy,NYSE Arca,3/19/2020
NLS,EOD/NLS,Nautilus Inc.,NYSE,3/19/2020
NLSN,EOD/NLSN,Nielsen N.V.,NYSE,3/19/2020
NLTX,EOD/AQXP,Neoleukin Therapeutics Inc.,NASDAQ,3/19/2020
NLY,EOD/NLY,Annaly Capital Management Inc,NYSE,3/19/2020
NLY.P.D,EOD/NLY_P_D,Annaly Capital Management Inc Preferred Series D,NYSE,3/19/2020
NLY.P.F,EOD/NLY_P_F,Annaly Capital Management Inc 6.95% Series F,NYSE,3/19/2020
NLY.P.G,EOD/NLY_P_G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,3/19/2020
NLY.P.I,EOD/NLY_P_I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,3/19/2020
NM,EOD/NM,Navios Maritime Holdings Inc.,NYSE,3/19/2020
NM.P.G,EOD/NM_P_G,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands),NYSE,3/19/2020
NM.P.H,EOD/NM_P_H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,NYSE,3/19/2020
NMCI,EOD/NMCI,Navios Maritime Containers L.P.,NASDAQ,3/19/2020
NMCO,EOD/NMCO,Nuveen Municipal Credit Opportunities Fund,NYSE,3/19/2020
NMFC,EOD/NMFC,New Mountain Finance Corporation,NYSE,3/19/2020
NMFX,EOD/NMFX,New Mountain Finance Corporation 5.75% Notes due 2023,NYSE,3/19/2020
NMI,EOD/NMI,Nuveen Municipal Income Fund Inc.,NYSE,3/19/2020
NMIH,EOD/NMIH,NMI Holdings Inc,NASDAQ,3/19/2020
NMK.P.B,EOD/NMK_P_B,Niagara Mohawk Holdings Inc. Preferred Stock,NYSE,3/19/2020
NMK.P.C,EOD/NMK_P_C,Niagara Mohawk Holdings Inc. Preferred Stock,NYSE,3/19/2020
NML,EOD/NML,Neuberger Berman MLP and Energy Income Fund Inc.,NYSE MKT,3/19/2020
NMM,EOD/NMM,Navios Maritime Partners LP Representing Limited Partner Interests,NYSE,3/19/2020
NMR,EOD/NMR,Nomura Holdings Inc ADR American Depositary Shares,NYSE,3/19/2020
NMRD,EOD/NMRD,Nemaura Medical Inc.,NASDAQ,3/19/2020
NMRK,EOD/NMRK,Newmark Group Inc.,NASDAQ,3/19/2020
NMS,EOD/NMS,Nuveen Minnesota Quality Municipal Income Fund,NYSE,3/19/2020
NMT,EOD/NMT,Nuveen Massachusetts Quality Municipal Income Fund,NYSE,3/19/2020
NMY,EOD/NMY,Nuveen Maryland Quality Municipal Income Fund,NYSE,3/19/2020
NMZ,EOD/NMZ,Nuveen Municipal High Income Opportunity Fund $0.01 par value per share,NYSE MKT,3/19/2020
NNA,EOD/NNA,Navios Maritime Acquisition Corporation,NYSE,3/19/2020
NNBR,EOD/NNBR,NN Inc.,NASDAQ,3/19/2020
NNDM,EOD/NNDM,Nano Dimension Ltd.,NASDAQ,3/19/2020
NNI,EOD/NNI,Nelnet Inc.,NYSE,3/19/2020
NNN,EOD/NNN,National Retail Properties,NYSE,3/19/2020
NNN.P.F,EOD/NNN_P_F,National Retail Properties Depositary Shares Series F,NYSE,3/19/2020
NNVC,EOD/NNVC,NanoViricides Inc.,NYSE MKT,3/19/2020
NNY,EOD/NNY,Nuveen New York Municipal Value Fund Inc.,NYSE,3/19/2020
NOA,EOD/NOA,North American Construction Group Ltd. (no par),NYSE,3/19/2020
NOAH,EOD/NOAH,Noah Holdings Limited,NYSE,3/19/2020
NOC,EOD/NOC,Northrop Grumman Corporation,NYSE,3/19/2020
NODK,EOD/NODK,NI Holdings Inc.,NASDAQ,3/19/2020
NOG,EOD/NOG,Northern Oil and Gas Inc.,NYSE MKT,3/19/2020
NOK,EOD/NOK,Nokia Corporation Sponsored American Depositary Shares,NYSE,3/19/2020
NOM,EOD/NOM,Nuveen Missouri Quality Municipal Income Fund,NYSE MKT,3/19/2020
NOMD,EOD/NOMD,Nomad Foods Limited,NYSE,3/19/2020
NORW,EOD/NORW,Global X MSCI Norway,NYSE Arca,3/19/2020
NOV,EOD/NOV,National Oilwell Varco Inc.,NYSE,3/19/2020
NOVA,EOD/NOVA,Sunnova Energy International Inc.,NYSE,3/19/2020
NOVN,EOD/NOVN,Novan Inc.,NASDAQ,3/19/2020
NOVT,EOD/NOVT,Novanta Inc.,NASDAQ,3/19/2020
NOW,EOD/NOW,ServiceNow Inc.,NYSE,3/19/2020
NP,EOD/NP,Neenah Inc.,NYSE,3/19/2020
NPA,EOD/NPA,New Providence Acquisition Corp.,NASDAQ,3/19/2020
NPAUU,EOD/NPAUU,New Providence Acquisition Corp. Unit,NASDAQ,3/19/2020
NPAWW,EOD/NPAWW,New Providence Acquisition Corp. Warrant,NASDAQ,3/10/2020
NPK,EOD/NPK,National Presto Industries Inc.,NYSE,3/19/2020
NPN,EOD/NPN,Nuveen Pennsylvania Municipal Value Fund of Beneficial Interest,NYSE,3/19/2020
NPO,EOD/NPO,EnPro Industries Inc,NYSE,3/19/2020
NPTN,EOD/NPTN,NeoPhotonics Corporation,NYSE,3/19/2020
NPV,EOD/NPV,Nuveen Virginia Quality Municipal Income Fund,NYSE,3/19/2020
NQP,EOD/NQP,Nuveen Pennsylvania Quality Municipal Income Fund,NYSE,3/19/2020
NR,EOD/NR,Newpark Resources Inc.,NYSE,3/19/2020
NRBO,EOD/GEMP,NeuroBo Pharmaceuticals Inc.,NASDAQ,3/19/2020
NRC,EOD/NRC,National Research Corporation,NASDAQ,3/19/2020
NREF,EOD/NREF,NexPoint Real Estate Finance Inc - Ordinary Shares,NYSE,3/19/2020
NRG,EOD/NRG,NRG Energy Inc.,NYSE,3/19/2020
NRGD,EOD/NRGD,MicroSectors U.S. Big Oil Index -3X Inverse Leveraged ETN,NYSE Arca,3/19/2020
NRGO,EOD/NRGO,MicroSectors U.S. Big Oil Index 2X Leveraged ETN,NYSE Arca,3/19/2020
NRGU,EOD/NRGU,MicroSectors U.S. Big Oil Index 3X Leveraged ETN,NYSE Arca,3/19/2020
NRGX,EOD/NRGX,PIMCO Energy and Tactical Credit Opportunities Fund of Beneficial Interest,NYSE,3/19/2020
NRGZ,EOD/NRGZ,MicroSectors U.S. Big Oil Index -2X Inverse Leveraged ETN,NYSE Arca,3/19/2020
NRIM,EOD/NRIM,Northrim BanCorp Inc,NASDAQ,3/19/2020
NRK,EOD/NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,NYSE,3/19/2020
NRO,EOD/NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,NYSE MKT,3/19/2020
NRP,EOD/NRP,Natural Resource Partners LP Limited Partnership,NYSE,3/19/2020
NRT,EOD/NRT,North European Oil Royality Trust,NYSE,3/19/2020
NRUC,EOD/NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),NYSE,3/19/2020
NRZ,EOD/NRZ,New Residential Investment Corp.,NYSE,3/19/2020
NRZ.P.A,EOD/NRZ_P_A,New Residential Investment Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,3/19/2020
NRZ.P.B,EOD/NRZ_P_B,New Residential Investment Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,3/19/2020
NRZ.P.C,EOD/NRZ_P_C,New Residential Investment Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,3/19/2020
NS,EOD/NS,Nustar Energy L.P.,NYSE,3/19/2020
NS.P.A,EOD/NS_P_A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,NYSE,3/19/2020
NS.P.B,EOD/NS_P_B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,NYSE,3/19/2020
NS.P.C,EOD/NS_P_C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,NYSE,3/19/2020
NSA,EOD/NSA,National Storage Affiliates Trust of Beneficial Interest,NYSE,3/19/2020
NSA.P.A,EOD/NSA_P_A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),NYSE,3/19/2020
NSC,EOD/NSC,Norfolk Southern Corporation,NYSE,3/19/2020
NSCO,EOD/NSCO,Nesco Holdings Inc.,NYSE,3/19/2020
NSCO.WS,EOD/NSCO_WS,Nesco Holdings Inc Redeemable Warrants exercisable for Class A Ordinary Shares at an exercise price of $11.50 per share,NYSE,3/19/2020
NSEC,EOD/NSEC,National Security Group Inc.,NASDAQ,3/19/2020
NSIT,EOD/NSIT,Insight Enterprises Inc.,NASDAQ,3/19/2020
NSL,EOD/NSL,Nuveen Senior Income Fund,NYSE,3/19/2020
NSP,EOD/NSP,Insperity Inc.,NYSE,3/19/2020
NSPR,EOD/NSPR,InspireMD Inc.,NYSE MKT,3/19/2020
NSPR.WS,EOD/NSPR_WS,InspireMD Inc. Warrants,NYSE MKT,3/19/2020
NSPR.WS.B,EOD/NSPR_WS_B,InspireMD Inc. Series B Warrants (Expiring March 14 2022),NYSE MKT,3/19/2020
NSS,EOD/NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,NYSE,3/19/2020
NSSC,EOD/NSSC,NAPCO Security Technologies Inc.,NASDAQ,3/19/2020
NSTG,EOD/NSTG,NanoString Technologies Inc.,NASDAQ,3/19/2020
NSYS,EOD/NSYS,Nortech Systems Incorporated,NASDAQ,3/19/2020
NTAP,EOD/NTAP,NetApp Inc.,NASDAQ,3/19/2020
NTB,EOD/NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,NYSE,3/19/2020
NTCO,EOD/NTCO,Natura &Co Holding S.A. American Depositary Shares,NYSE,3/19/2020
NTCT,EOD/NTCT,NetScout Systems Inc.,NASDAQ,3/19/2020
NTEC,EOD/NTEC,Intec Pharma Ltd.,NASDAQ,3/19/2020
NTES,EOD/NTES,NetEase Inc.,NASDAQ,3/19/2020
NTEST,EOD/NTEST,NTEST,NYSE,3/18/2020
NTEST.H,EOD/NTEST_H,NTEST.H,NYSE,3/19/2020
NTEST.I,EOD/NTEST_I,NTEST.I,NYSE,3/19/2020
NTEST.J,EOD/NTEST_J,NTEST.J,NYSE,3/19/2020
NTEST.K,EOD/NTEST_K,NTEST.K,NYSE,3/19/2020
NTEST.L,EOD/NTEST_L,NTEST.L,NYSE,1/22/2020
NTEST.M,EOD/NTEST_M,NTEST.M,NYSE,1/22/2020
NTEST.Y,EOD/NTEST_Y,NTEST.Y,NYSE,3/19/2020
NTG,EOD/NTG,Tortoise Midstream Energy Fund Inc.,NYSE,3/19/2020
NTGN,EOD/NTGN,Neon Therapeutics Inc.,NASDAQ,3/19/2020
NTGR,EOD/NTGR,NETGEAR Inc.,NASDAQ,3/19/2020
NTIC,EOD/NTIC,Northern Technologies International Corporation,NASDAQ,3/19/2020
NTIP,EOD/NTIP,Network-1 Technologies Inc.,NYSE MKT,3/19/2020
NTLA,EOD/NTLA,Intellia Therapeutics Inc.,NASDAQ,3/19/2020
NTN,EOD/NTN,NTN Buzztime Inc.,NYSE MKT,3/19/2020
NTNX,EOD/NTNX,Nutanix Inc.,NASDAQ,3/19/2020
NTP,EOD/NTP,Nam Tai Property Inc.,NYSE,3/19/2020
NTR,EOD/NTR,Nutrien Ltd.,NYSE,3/19/2020
NTRA,EOD/NTRA,Natera Inc.,NASDAQ,3/19/2020
NTRP,EOD/NTRP,Neurotrope Inc.,NASDAQ,3/19/2020
NTRS,EOD/NTRS,Northern Trust Corporation,NASDAQ,3/19/2020
NTRSO,EOD/NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,NASDAQ,3/19/2020
